,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,dataset_train
0,gsea,PI3K-Akt signaling pathway,0.5728644528289687,2.8811428976922264,0.0,0.0,0.0,101/289,25.01%,ITGA8;OSM;FGF10;FGF16;FGF5;GNGT1;PDGFRA;CD19;LPAR3;THBS2;LAMC3;EIF4E1B;TNC;EPO;FLT3;COL2A1;EREG;FGF6;LPAR4;COL4A6;ANGPT1;FGF23;CHRM1;ITGB7;IL2RG;COL4A3;COL6A2;IL7R;LAMB2;IL2RA;LAMA1;IGF2;COL1A1;LPAR5;ITGA11;PCK1;PKN3;CSF3;TNN;IL4;PIK3R6;FGF17;GNB3;NTF3;PDGFRB;GNG8;THBS4;FGF20;IGF1;PDGFD;ITGB4;FGF21;GNG13;COL9A1;EFNA3;FGF7;SYK;TLR4;LAMA4;OSMR;COL6A5;NGFR;COL6A1;FGF2;KDR;TEK;RELN;ERBB2;FGFR3;CREB3L4;CHAD;EGF;PIK3AP1;ITGA7;IL2RB;CDK6;FN1;GNG11;EPOR;PIK3CG;FLT4;NGF;VWF;FGF18;PDGFC;COL4A5;GNGT2;CREB3L3;IL7;ERBB4;FGFR4;MYB;LAMB3;ITGA5;KIT;CHRM2;SOS2;IL6;VTN;FGF22;GNG10,combination
1,gsea,JAK-STAT signaling pathway,0.6279059092163014,2.782711749284514,0.0,0.0,0.0,40/113,24.44%,IL24;OSM;IFNE;PDGFRA;IL22RA1;IL19;IL13RA2;IL21R;IFNG;IL12RB2;EPO;IL12A;IL2RG;IL15;LEPR;GFAP;IL7R;IL2RA;IL23R;IL21;IL5RA;LEP;CSF3;IL4;IL5;IL10RA;MPL;PDGFRB;IL22RA2;OSMR;IL10;EGF;IL2RB;EPOR;IL7;IL20RA;SOS2;IL6;SOCS1;STAT4,combination
2,gsea,Wnt signaling pathway,0.5612643592214138,2.7609955567286097,0.0,0.0,0.0,38/128,24.79%,SFRP2;RSPO2;LEF1;WNT2;WNT8A;NKD1;WNT8B;WNT3A;RSPO3;WNT11;RSPO1;FZD10;DKK2;SFRP1;MMP7;WNT2B;DAAM2;FZD4;TCF7;SFRP4;NOTUM;WNT6;WNT7A;SOX17;PLCB2;DKK1;RAC2;LGR5;WNT16;CAMK2A;WNT7B;PRICKLE4;FZD9;WNT9A;WNT10A;LGR6;WIF1;FZD2,combination
3,gsea,Regulation of actin cytoskeleton,0.5255171535153487,2.732382150311196,0.0,0.0,0.0,51/183,24.82%,ITGA8;FGF10;FGF16;FGF5;PDGFRA;ITGAL;MYL2;FGF6;LPAR4;FGF23;CHRM1;ITGB7;MYL10;NCKAP1L;LPAR5;CHRM5;ITGA11;WAS;FGF17;ITGAM;MYLK3;MYLK4;PDGFRB;FGD3;FGF20;PDGFD;ITGB4;FGF21;ITGAX;MYLK2;FGF7;MYLK;PFN4;RAC2;FGF2;FGFR3;BDKRB1;EGF;ITGA7;FN1;ITGAE;FGF18;PDGFC;CXCR4;VAV1;FGFR4;ITGA5;CHRM2;SOS2;MYL7;FGF22,combination
4,gsea,Sphingolipid metabolism,0.744629646613359,2.722926081252393,0.0,0.0,0.0,4/34,3.33%,ACER1;CERS3;SPTLC3;ENPP7,combination
5,gsea,Serotonergic synapse,0.5892346317340967,2.716848950635186,0.0,0.0,0.0,33/87,25.01%,HTR3B;PLA2G4D;GNGT1;ALOX12;PLA2G4E;ALOX15;HTR4;PLA2G4F;HTR2A;GABRB2;CACNA1S;TPH1;HTR6;HTR2C;GNB3;HTR1F;PLA2G4C;GNG8;HTR2B;GNG13;HTR3A;PLCB2;HTR7;HTR5A;PLA2G4A;GNG11;GNGT2;KCNJ5;SLC6A4;PTGS1;PTGS2;SLC18A2;GNG10,combination
6,gsea,Human papillomavirus infection,0.4968071285955322,2.6959249648528467,0.0,0.0,0.0,85/270,31.31%,ITGA8;WNT2;TBPL2;WNT8A;ATP6V1E2;THBS2;LAMC3;TNC;ATP6V0D2;COL2A1;WNT8B;COL4A6;WNT3A;ITGB7;HES2;WNT11;COL4A3;COL6A2;FZD10;LAMB2;CCNA1;LAMA1;ATP6V1B1;COL1A1;WNT2B;ITGA11;TNN;FZD4;TCF7;WNT6;WNT7A;ATP6V1C2;PDGFRB;THBS4;ITGB4;COL9A1;LAMA4;COL6A5;COL6A1;LFNG;RELN;WNT16;CREB3L4;CHAD;EGF;ITGA7;WNT7B;CDK6;FN1;FZD9;VWF;WNT9A;WNT10A;COL4A5;RBPJL;CCNA2;CREB3L3;HEY1;HEY2;LAMB3;ITGA5;SOS2;PTGS2;VTN;FZD2;ATP6V0A4;COL1A2;NOTCH3;COL4A4;AXIN2;WNT10B;ITGB6;THBS1;THBS3;RBL1;ITGA1;LAMB1;APC2;APC;COL4A2;DLG2;MTOR;LAMA5;CDK2;HEYL,combination
7,gsea,Transcriptional misregulation in cancer,0.536473926876527,2.6785830611472514,0.0,0.0,0.0,41/142,27.38%,PAX8;HOXA9;TLX1;PAX3;RXRG;MPO;FLT3;MMP3;PAX5;ITGB7;SPI1;WT1;MMP9;FLI1;CCNA1;TRAF1;PAX7;ITGAM;IGF1;LYL1;ERG;CEBPE;NGFR;WNT16;ETV4;CD40;IL2RB;CD86;PLAU;BCL11B;PTCRA;SLC45A3;HMGA2;CD14;IL6;ETV5;RUNX1;MAF;FLT1;TGFBR2;RUNX2,combination
8,gsea,Ras signaling pathway,0.5290750313945931,2.6617187172949297,0.0,0.0,0.0,72/192,31.65%,PLA2G4D;FGF10;FGF16;FGF5;GNGT1;PDGFRA;PLA2G4E;FLT3;FGF6;ANGPT1;FGF23;PLA2G4F;IGF2;PLA2G5;RASGRP3;FGF17;GNB3;GRIN2B;NTF3;PDGFRB;PLA2G4C;GNG8;PLA2G12B;FGF20;IGF1;PDGFD;FGF21;GNG13;EFNA3;FGF7;PLA2G2C;RASGRP4;HTR7;RAC2;NGFR;FGF2;KDR;PLA2G4A;TEK;FGFR3;EGF;RASAL1;GNG11;RAPGEF5;FLT4;NGF;FGF18;PDGFC;SHC3;GNGT2;FGFR4;PLCE1;KIT;SOS2;FGF22;GNG10;PLD2;GRIN2A;PLA1A;FLT1;PLA2G2D;CALML4;LAT;RASGRP1;FGFR2;PLCG2;BRAP;TIAM1;ETS1;CSF1R;GNG3;RASGRP2,combination
9,gsea,Pathways in cancer,0.5211578343047539,2.653748525562488,0.0,0.0,0.0,162/440,31.65%,LEF1;MMP2;PAX8;FGF10;FGF16;FGF5;GNGT1;PDGFRA;WNT2;WNT8A;RXRG;LPAR3;IFNG;IL12RB2;LAMC3;MGST2;EPO;BIRC7;NOS2;FLT3;HHIP;FGF6;WNT8B;IL12A;LPAR4;COL4A6;WNT3A;FGF23;SPI1;IL2RG;IL15;GLI1;WNT11;PTGER2;COL4A3;SHH;FZD10;IL7R;MMP9;LAMB2;IL2RA;TRAF1;LAMA1;IGF2;KIF7;IL23R;NKX3-1;WNT2B;LPAR5;IL5RA;RASGRP3;ESR2;IL4;FZD4;FGF17;TCF7;BMP4;GNB3;IL5;WNT6;WNT7A;PDGFRB;GNG8;CTNNA3;GLI2;ESR1;FGF20;IGF1;FGF21;AR;DCC;GNG13;PMAIP1;PLCB2;DAPK2;FGF7;RASGRP4;LAMA4;RAC2;FGF2;RARB;ERBB2;FGFR3;WNT16;BDKRB1;EGF;CAMK2A;WNT7B;PTGER1;IL2RB;CDK6;FN1;GNG11;EPOR;GLI3;FLT4;F2RL3;FZD9;NQO1;WNT9A;FGF18;WNT10A;CXCR4;COL4A5;GNGT2;EGLN3;HEY1;IL7;HEY2;ADCY8;FGFR4;LAMB3;KIT;BIRC5;SOS2;PTGS2;IL6;STAT4;SKP2;EDNRB;FZD2;FGF22;ALK;DLL3;GNG10;PTGER3;RUNX1;PTCH2;NOTCH3;CSF3R;COL4A4;TGFBR2;AXIN2;WNT10B;FRAT2;ADCY7;CALML4;SMAD3;RASGRP1;EDN1;LAMB1;FGFR2;PLCG2;APC2;APC;COL4A2;EDNRA;ADCY5;MTOR;LAMA5;TGFB1;BID;IL23A;BRCA2;CDK2;ETS1;CSF1R;ZBTB16;IL12RB1;HEYL;GNG3;RASGRP2,combination
